"asset_id","risk_level","probability"
"AST012070","MEDIUM","0.3752"
"AST033422","MEDIUM","0.3748"
"AST001930","MEDIUM","0.3743"
"AST038247","MEDIUM","0.3739"
"AST029739","MEDIUM","0.3719"
"AST023793","MEDIUM","0.3717"
"AST031510","MEDIUM","0.3717"
"AST036202","MEDIUM","0.3701"
"AST020673","MEDIUM","0.3694"
"AST010022","MEDIUM","0.3685"
"AST029844","MEDIUM","0.3677"
"AST032807","MEDIUM","0.3673"
"AST015179","MEDIUM","0.3671"
"AST003649","MEDIUM","0.3668"
"AST027493","MEDIUM","0.3665"
"AST013736","MEDIUM","0.3663"
"AST015861","MEDIUM","0.3656"
"AST030403","MEDIUM","0.3656"
"AST036010","MEDIUM","0.3655"
"AST040282","MEDIUM","0.365"
"AST011315","MEDIUM","0.3648"
"AST004047","MEDIUM","0.3629"
"AST007979","MEDIUM","0.3625"
"AST018592","MEDIUM","0.3622"
"AST020017","MEDIUM","0.3614"
"AST018792","MEDIUM","0.3611"
"AST019654","MEDIUM","0.3594"
"AST001606","MEDIUM","0.359"
"AST017986","MEDIUM","0.3564"
"AST018921","MEDIUM","0.3557"
"AST040085","MEDIUM","0.3557"
"AST031557","MEDIUM","0.3552"
"AST020439","MEDIUM","0.3543"
"AST010343","MEDIUM","0.352"
"AST006995","MEDIUM","0.3487"
"AST024507","MEDIUM","0.3467"
"AST024400","MEDIUM","0.3466"
"AST024743","MEDIUM","0.3464"
"AST026174","MEDIUM","0.3457"
"AST036125","MEDIUM","0.3443"
"AST027689","MEDIUM","0.3433"
"AST025999","MEDIUM","0.342"
"AST013171","MEDIUM","0.3418"
"AST010234","MEDIUM","0.3414"
"AST004176","MEDIUM","0.3399"
"AST017821","MEDIUM","0.3398"
"AST027347","MEDIUM","0.3382"
"AST030507","MEDIUM","0.3374"
"AST022049","MEDIUM","0.3332"
"AST003363","MEDIUM","0.3297"
"AST008714","MEDIUM","0.3256"
"AST030589","MEDIUM","0.3246"
"AST023205","MEDIUM","0.3172"
